order_item_id,order_id,product_id,quantity,unit_price,discount_amount
ITEM-ORD010054-2,ORD010054,PROD00456,2,295.03,0
ITEM-ORD010054-3,ORD010054,PROD00404,4,239.79,0
ITEM-ORD010054-4,ORD010054,PROD00309,5,489.04,0
ITEM-ORD010055-1,ORD010055,PROD00040,2,452.55,0
ITEM-ORD010055-2,ORD010055,PROD00455,3,325.44,0
ITEM-ORD010056-1,ORD010056,PROD00257,5,383.84,0
ITEM-ORD010057-1,ORD010057,PROD00434,4,492.42,5
ITEM-ORD010057-2,ORD010057,PROD00309,2,195.19,0
ITEM-ORD010057-3,ORD010057,PROD00197,1,485.27,0
ITEM-ORD010057-4,ORD010057,PROD00318,4,45.23,0
ITEM-ORD010058-1,ORD010058,PROD00405,5,111.17,0
ITEM-ORD010058-2,ORD010058,PROD00043,2,189.77,0
ITEM-ORD010058-3,ORD010058,PROD00231,2,291.54,15
ITEM-ORD010058-4,ORD010058,PROD00257,1,35.02,0
ITEM-ORD010059-1,ORD010059,PROD00207,1,255.48,10
ITEM-ORD010059-2,ORD010059,PROD00115,1,215.49,0
ITEM-ORD010059-3,ORD010059,PROD00427,4,364.8,20
ITEM-ORD010060-1,ORD010060,PROD00020,1,229.04,0
ITEM-ORD010060-2,ORD010060,PROD00215,4,479.41,0
ITEM-ORD010060-3,ORD010060,PROD00464,2,21.13,5
ITEM-ORD010061-1,ORD010061,PROD00174,2,116.95,10
ITEM-ORD010061-2,ORD010061,PROD00443,1,347.87,0
ITEM-ORD010061-3,ORD010061,PROD00202,3,133.22,0
ITEM-ORD010062-1,ORD010062,PROD00008,4,35.66,15
ITEM-ORD010063-1,ORD010063,PROD00099,1,367.73,0
ITEM-ORD010063-2,ORD010063,PROD00051,3,323.52,0
ITEM-ORD010064-1,ORD010064,PROD00057,3,72.87,10
ITEM-ORD010065-1,ORD010065,PROD00268,2,282.92,15
ITEM-ORD010065-2,ORD010065,PROD00240,3,384.12,0
ITEM-ORD010066-1,ORD010066,PROD00311,5,448.26,15
ITEM-ORD010066-2,ORD010066,PROD00334,5,73.85,0
ITEM-ORD010066-3,ORD010066,PROD00399,1,209.33,0
ITEM-ORD010066-4,ORD010066,PROD00319,1,128.93,5
ITEM-ORD010067-1,ORD010067,PROD00481,2,366.91,0
ITEM-ORD010067-2,ORD010067,PROD00385,5,252.76,0
ITEM-ORD010067-3,ORD010067,PROD00321,2,466.26,0
ITEM-ORD010067-4,ORD010067,PROD00378,2,96.73,5
ITEM-ORD010068-1,ORD010068,PROD00285,2,392.15,15
ITEM-ORD010068-2,ORD010068,PROD00325,3,396.63,20
ITEM-ORD010068-3,ORD010068,PROD00076,1,145.2,0
ITEM-ORD010068-4,ORD010068,PROD00383,2,379.79,0
ITEM-ORD010069-1,ORD010069,PROD00071,1,436.31,20
ITEM-ORD010069-2,ORD010069,PROD00282,2,181.25,0
ITEM-ORD010069-3,ORD010069,PROD00185,2,455.89,10
ITEM-ORD010070-1,ORD010070,PROD00257,4,98.64,10
ITEM-ORD010070-2,ORD010070,PROD00100,2,286.78,5
ITEM-ORD010070-3,ORD010070,PROD00362,5,71.58,0
ITEM-ORD010070-4,ORD010070,PROD00347,1,230.77,15
ITEM-ORD010071-1,ORD010071,PROD00189,4,289.85,0
ITEM-ORD010071-2,ORD010071,PROD00167,2,106.43,0
ITEM-ORD010072-1,ORD010072,PROD00497,1,209.5,15
ITEM-ORD010072-2,ORD010072,PROD00006,1,257.42,0
ITEM-ORD010073-1,ORD010073,PROD00124,1,374.06,0
ITEM-ORD010073-2,ORD010073,PROD00095,5,226.98,0
ITEM-ORD010073-3,ORD010073,PROD00135,2,104.67,15
ITEM-ORD010074-1,ORD010074,PROD00496,4,83.8,0
ITEM-ORD010074-2,ORD010074,PROD00004,5,366.14,20
ITEM-ORD010074-3,ORD010074,PROD00108,5,364.57,20
ITEM-ORD010074-4,ORD010074,PROD00203,4,427.97,10
ITEM-ORD010075-1,ORD010075,PROD00026,3,454.57,0
ITEM-ORD010075-2,ORD010075,PROD00097,5,55.77,0
ITEM-ORD010076-1,ORD010076,PROD00446,4,48.36,0
ITEM-ORD010076-2,ORD010076,PROD00084,3,161.17,0
ITEM-ORD010076-3,ORD010076,PROD00054,2,40.71,0
ITEM-ORD010076-4,ORD010076,PROD00044,4,192.76,0
ITEM-ORD010077-1,ORD010077,PROD00227,2,69.67,20
ITEM-ORD010077-2,ORD010077,PROD00245,3,86.1,15
ITEM-ORD010077-3,ORD010077,PROD00408,2,329.24,0
ITEM-ORD010077-4,ORD010077,PROD00110,3,430.13,0
ITEM-ORD010078-1,ORD010078,PROD00358,4,361.87,10
ITEM-ORD010078-2,ORD010078,PROD00343,4,90.17,0
ITEM-ORD010078-3,ORD010078,PROD00341,4,380.4,0
ITEM-ORD010078-4,ORD010078,PROD00017,4,128.83,5
ITEM-ORD010079-1,ORD010079,PROD00474,1,264.56,5
ITEM-ORD010080-1,ORD010080,PROD00043,2,42.41,0
ITEM-ORD010080-2,ORD010080,PROD00014,4,314.19,0
ITEM-ORD010081-1,ORD010081,PROD00323,1,280.65,0
ITEM-ORD010082-1,ORD010082,PROD00064,1,73.53,0
ITEM-ORD010082-2,ORD010082,PROD00279,2,343.28,0
ITEM-ORD010083-1,ORD010083,PROD00389,1,215.76,15
ITEM-ORD010084-1,ORD010084,PROD00386,2,175.9,0
ITEM-ORD010084-2,ORD010084,PROD00269,4,393.81,15
ITEM-ORD010084-3,ORD010084,PROD00490,5,294.52,0
ITEM-ORD010085-1,ORD010085,PROD00036,5,199.54,0
ITEM-ORD010086-1,ORD010086,PROD00060,2,177.02,15
ITEM-ORD010087-1,ORD010087,PROD00411,5,105.17,5
ITEM-ORD010088-1,ORD010088,PROD00050,1,255.45,0
ITEM-ORD010088-2,ORD010088,PROD00230,3,269.69,20
ITEM-ORD010088-3,ORD010088,PROD00031,5,335.35,0
ITEM-ORD010089-1,ORD010089,PROD00481,1,293.35,0
ITEM-ORD010089-2,ORD010089,PROD00065,5,29.2,0
ITEM-ORD010090-1,ORD010090,PROD00389,3,366.14,0
ITEM-ORD010090-2,ORD010090,PROD00119,5,130.02,15
ITEM-ORD010091-1,ORD010091,PROD00253,2,114.87,0
ITEM-ORD010091-2,ORD010091,PROD00177,1,179.63,15
ITEM-ORD010092-1,ORD010092,PROD00356,5,22.16,0
ITEM-ORD010092-2,ORD010092,PROD00073,4,249.02,0
ITEM-ORD010093-1,ORD010093,PROD00462,5,457.78,0
ITEM-ORD010093-2,ORD010093,PROD00415,4,305.22,0
ITEM-ORD010094-1,ORD010094,PROD00413,4,49.07,15
ITEM-ORD010094-2,ORD010094,PROD00230,2,110.76,0
ITEM-ORD010094-3,ORD010094,PROD00309,4,153.15,10
ITEM-ORD010095-1,ORD010095,PROD00416,3,258.58,5
ITEM-ORD010095-2,ORD010095,PROD00179,3,407.61,20
ITEM-ORD010095-3,ORD010095,PROD00015,5,99.13,15
ITEM-ORD010095-4,ORD010095,PROD00283,4,39.63,0
ITEM-ORD010096-1,ORD010096,PROD00252,3,50.44,20
ITEM-ORD010096-2,ORD010096,PROD00473,3,463.75,10
ITEM-ORD010096-3,ORD010096,PROD00466,4,53.08,5
ITEM-ORD010096-4,ORD010096,PROD00302,2,290.83,0
ITEM-ORD010097-1,ORD010097,PROD00204,5,182.5,0
ITEM-ORD010097-2,ORD010097,PROD00301,3,31.96,15
ITEM-ORD010098-1,ORD010098,PROD00076,5,257.42,15
ITEM-ORD010098-2,ORD010098,PROD00447,5,72.15,20
ITEM-ORD010098-3,ORD010098,PROD00490,2,48.63,15
ITEM-ORD010099-1,ORD010099,PROD00127,5,366.66,0
ITEM-ORD010099-2,ORD010099,PROD00089,5,62.18,0
ITEM-ORD010099-3,ORD010099,PROD00468,5,348.44,20
ITEM-ORD010099-4,ORD010099,PROD00456,5,185.72,0
ITEM-ORD010100-1,ORD010100,PROD00154,2,341.99,0
ITEM-ORD010100-2,ORD010100,PROD00229,1,110.25,10
ITEM-ORD010100-3,ORD010100,PROD00020,2,239.09,5
ITEM-ORD010100-4,ORD010100,PROD00314,2,295.96,5
ITEM-ORD010101-1,ORD010101,PROD00255,2,65.42,10
ITEM-ORD010101-2,ORD010101,PROD00426,3,217.76,20
ITEM-ORD010101-3,ORD010101,PROD00103,4,168.58,5
ITEM-ORD010102-1,ORD010102,PROD00087,2,151.75,0
ITEM-ORD010102-2,ORD010102,PROD00449,2,123.46,15
ITEM-ORD010103-1,ORD010103,PROD00260,2,442.52,20
ITEM-ORD010103-2,ORD010103,PROD00060,5,297.21,0
ITEM-ORD010103-3,ORD010103,PROD00101,4,216.76,0
ITEM-ORD010104-1,ORD010104,PROD00463,3,498.62,0
ITEM-ORD010104-2,ORD010104,PROD00488,1,229.0,5
ITEM-ORD010104-3,ORD010104,PROD00021,3,205.67,15
ITEM-ORD010104-4,ORD010104,PROD00475,1,353.62,0
ITEM-ORD010105-1,ORD010105,PROD00101,3,496.54,20
ITEM-ORD010105-2,ORD010105,PROD00266,3,210.85,0
ITEM-ORD010106-1,ORD010106,PROD00443,5,279.66,0
ITEM-ORD010106-2,ORD010106,PROD00400,5,37.91,15
ITEM-ORD010106-3,ORD010106,PROD00030,5,126.79,10
ITEM-ORD010106-4,ORD010106,PROD00167,4,81.94,15
ITEM-ORD010107-1,ORD010107,PROD00270,5,225.99,0
ITEM-ORD010107-2,ORD010107,PROD00376,1,456.36,5
ITEM-ORD010107-3,ORD010107,PROD00049,1,189.11,0
ITEM-ORD010108-1,ORD010108,PROD00449,1,202.85,5
ITEM-ORD010108-2,ORD010108,PROD00016,3,338.0,0
ITEM-ORD010109-1,ORD010109,PROD00462,1,343.8,0
ITEM-ORD010109-2,ORD010109,PROD00482,1,278.38,0
ITEM-ORD010109-3,ORD010109,PROD00327,3,353.4,5
ITEM-ORD010110-1,ORD010110,PROD00430,4,407.91,10
ITEM-ORD010110-2,ORD010110,PROD00324,3,306.48,0
ITEM-ORD010111-1,ORD010111,PROD00196,1,30.29,0
ITEM-ORD010111-2,ORD010111,PROD00133,2,339.44,20
ITEM-ORD010112-1,ORD010112,PROD00251,5,307.01,0
ITEM-ORD010112-2,ORD010112,PROD00194,1,169.48,10
ITEM-ORD010113-1,ORD010113,PROD00179,5,73.57,0
ITEM-ORD010113-2,ORD010113,PROD00380,5,386.14,0
ITEM-ORD010113-3,ORD010113,PROD00183,5,228.04,5
ITEM-ORD010114-1,ORD010114,PROD00302,5,360.91,0
ITEM-ORD010114-2,ORD010114,PROD00074,5,135.45,0
ITEM-ORD010114-3,ORD010114,PROD00018,3,346.53,20
ITEM-ORD010115-1,ORD010115,PROD00103,3,55.9,10
ITEM-ORD010116-1,ORD010116,PROD00160,2,428.89,20
ITEM-ORD010116-2,ORD010116,PROD00326,3,219.85,0
ITEM-ORD010116-3,ORD010116,PROD00242,4,393.17,0
ITEM-ORD010116-4,ORD010116,PROD00172,2,320.67,0
ITEM-ORD010117-1,ORD010117,PROD00272,5,157.34,10
ITEM-ORD010117-2,ORD010117,PROD00324,3,85.09,0
ITEM-ORD010117-3,ORD010117,PROD00409,5,380.77,0
ITEM-ORD010117-4,ORD010117,PROD00411,1,381.54,0
ITEM-ORD010118-1,ORD010118,PROD00242,4,319.02,5
ITEM-ORD010118-2,ORD010118,PROD00022,1,269.03,10
ITEM-ORD010119-1,ORD010119,PROD00196,5,264.11,0
ITEM-ORD010119-2,ORD010119,PROD00215,5,177.12,5
ITEM-ORD010119-3,ORD010119,PROD00043,3,213.37,10
ITEM-ORD010119-4,ORD010119,PROD00169,4,108.32,10
ITEM-ORD010120-1,ORD010120,PROD00263,3,165.99,10
ITEM-ORD010120-2,ORD010120,PROD00492,5,330.9,0
ITEM-ORD010120-3,ORD010120,PROD00177,1,324.97,0
ITEM-ORD010120-4,ORD010120,PROD00295,3,46.19,0
ITEM-ORD010121-1,ORD010121,PROD00375,1,386.49,15
ITEM-ORD010121-2,ORD010121,PROD00294,5,123.82,0
ITEM-ORD010121-3,ORD010121,PROD00259,3,133.12,10
ITEM-ORD010122-1,ORD010122,PROD00406,5,472.36,15
ITEM-ORD010122-2,ORD010122,PROD00174,1,23.23,10
ITEM-ORD010122-3,ORD010122,PROD00221,4,323.49,10
ITEM-ORD010123-1,ORD010123,PROD00181,2,289.74,20
ITEM-ORD010124-1,ORD010124,PROD00188,5,110.97,0
ITEM-ORD010124-2,ORD010124,PROD00097,3,132.86,0
ITEM-ORD010124-3,ORD010124,PROD00133,4,115.59,10
ITEM-ORD010125-1,ORD010125,PROD00279,1,34.1,10
ITEM-ORD010125-2,ORD010125,PROD00014,5,48.76,10
ITEM-ORD010125-3,ORD010125,PROD00201,5,60.05,10
ITEM-ORD010126-1,ORD010126,PROD00259,4,333.72,5
ITEM-ORD010127-1,ORD010127,PROD00020,2,226.04,0
ITEM-ORD010127-2,ORD010127,PROD00124,2,190.12,0
ITEM-ORD010127-3,ORD010127,PROD00064,1,36.3,10
ITEM-ORD010128-1,ORD010128,PROD00351,4,23.53,0
ITEM-ORD010129-1,ORD010129,PROD00040,3,384.28,15
ITEM-ORD010129-2,ORD010129,PROD00464,3,316.94,0
ITEM-ORD010129-3,ORD010129,PROD00231,2,261.49,0
ITEM-ORD010129-4,ORD010129,PROD00396,1,450.84,0
ITEM-ORD010130-1,ORD010130,PROD00253,3,476.41,20
ITEM-ORD010130-2,ORD010130,PROD00294,4,164.23,0
ITEM-ORD010130-3,ORD010130,PROD00106,2,110.71,20
ITEM-ORD010130-4,ORD010130,PROD00426,4,21.06,0
ITEM-ORD010131-1,ORD010131,PROD00202,4,36.59,20
ITEM-ORD010132-1,ORD010132,PROD00006,4,495.32,20
ITEM-ORD010132-2,ORD010132,PROD00317,4,249.36,0
ITEM-ORD010133-1,ORD010133,PROD00483,4,306.72,0
ITEM-ORD010133-2,ORD010133,PROD00403,5,225.99,10
ITEM-ORD010133-3,ORD010133,PROD00306,5,456.76,0
ITEM-ORD010133-4,ORD010133,PROD00010,2,444.07,0
ITEM-ORD010134-1,ORD010134,PROD00428,1,376.73,0
ITEM-ORD010134-2,ORD010134,PROD00122,4,55.6,10
ITEM-ORD010135-1,ORD010135,PROD00350,4,99.22,20
ITEM-ORD010136-1,ORD010136,PROD00481,3,390.11,0
ITEM-ORD010137-1,ORD010137,PROD00041,1,184.24,0
ITEM-ORD010138-1,ORD010138,PROD00210,1,347.23,10
ITEM-ORD010139-1,ORD010139,PROD00165,5,461.17,5
ITEM-ORD010140-1,ORD010140,PROD00057,4,346.76,0
ITEM-ORD010141-1,ORD010141,PROD00190,3,348.44,5
ITEM-ORD010142-1,ORD010142,PROD00098,3,408.71,20
ITEM-ORD010143-1,ORD010143,PROD00133,1,84.66,20
ITEM-ORD010143-2,ORD010143,PROD00336,1,492.01,5
ITEM-ORD010143-3,ORD010143,PROD00416,1,281.98,5
ITEM-ORD010144-1,ORD010144,PROD00480,2,220.41,10
ITEM-ORD010145-1,ORD010145,PROD00070,2,355.65,15
ITEM-ORD010146-1,ORD010146,PROD00031,3,309.91,15
ITEM-ORD010146-2,ORD010146,PROD00163,3,430.92,0
ITEM-ORD010147-1,ORD010147,PROD00306,3,368.16,0
ITEM-ORD010148-1,ORD010148,PROD00321,4,241.29,15
ITEM-ORD010148-2,ORD010148,PROD00153,5,62.3,5
ITEM-ORD010148-3,ORD010148,PROD00039,5,366.96,15
ITEM-ORD010148-4,ORD010148,PROD00477,1,177.76,0
ITEM-ORD010149-1,ORD010149,PROD00427,4,225.12,20
ITEM-ORD010149-2,ORD010149,PROD00366,4,385.0,5
ITEM-ORD010150-1,ORD010150,PROD00280,5,275.1,20
ITEM-ORD010150-2,ORD010150,PROD00349,1,238.55,0
ITEM-ORD010151-1,ORD010151,PROD00078,2,128.72,10
ITEM-ORD010151-2,ORD010151,PROD00366,3,145.82,0
ITEM-ORD010151-3,ORD010151,PROD00430,1,94.91,0
ITEM-ORD010152-1,ORD010152,PROD00173,1,311.87,10
ITEM-ORD010153-1,ORD010153,PROD00425,4,103.47,0
ITEM-ORD010153-2,ORD010153,PROD00458,1,89.84,0
ITEM-ORD010154-1,ORD010154,PROD00155,2,119.13,0
ITEM-ORD010154-2,ORD010154,PROD00484,4,479.89,0
ITEM-ORD010154-3,ORD010154,PROD00269,3,172.11,10
ITEM-ORD010155-1,ORD010155,PROD00152,2,241.83,15
ITEM-ORD010155-2,ORD010155,PROD00391,1,499.66,20
ITEM-ORD010155-3,ORD010155,PROD00105,2,360.92,10
ITEM-ORD010155-4,ORD010155,PROD00171,4,451.12,5
ITEM-ORD010156-1,ORD010156,PROD00212,4,145.6,5
ITEM-ORD010157-1,ORD010157,PROD00206,1,291.27,0
ITEM-ORD010158-1,ORD010158,PROD00051,4,350.56,10
ITEM-ORD010159-1,ORD010159,PROD00430,5,212.2,15
ITEM-ORD010159-2,ORD010159,PROD00360,3,299.79,5
ITEM-ORD010160-1,ORD010160,PROD00122,2,258.04,5
ITEM-ORD010160-2,ORD010160,PROD00421,4,473.91,0
ITEM-ORD010161-1,ORD010161,PROD00146,3,383.65,0
ITEM-ORD010161-2,ORD010161,PROD00104,3,30.89,15
ITEM-ORD010162-1,ORD010162,PROD00272,1,428.54,15
ITEM-ORD010162-2,ORD010162,PROD00421,4,372.24,0
ITEM-ORD010162-3,ORD010162,PROD00038,4,136.96,15
ITEM-ORD010163-1,ORD010163,PROD00302,1,28.26,15
ITEM-ORD010163-2,ORD010163,PROD00033,3,357.64,0
ITEM-ORD010164-1,ORD010164,PROD00389,3,39.52,0
ITEM-ORD010164-2,ORD010164,PROD00046,4,12.43,0
ITEM-ORD010164-3,ORD010164,PROD00246,1,47.75,10
ITEM-ORD010164-4,ORD010164,PROD00055,3,278.51,15
ITEM-ORD010165-1,ORD010165,PROD00053,2,281.06,0
ITEM-ORD010166-1,ORD010166,PROD00248,3,128.68,10
ITEM-ORD010166-2,ORD010166,PROD00447,1,174.07,0
ITEM-ORD010166-3,ORD010166,PROD00394,4,127.76,0
ITEM-ORD010166-4,ORD010166,PROD00335,5,366.38,0
ITEM-ORD010167-1,ORD010167,PROD00288,4,400.92,20
ITEM-ORD010168-1,ORD010168,PROD00492,4,491.39,0
ITEM-ORD010168-2,ORD010168,PROD00168,1,137.23,10
ITEM-ORD010168-3,ORD010168,PROD00373,2,40.08,10
ITEM-ORD010169-1,ORD010169,PROD00007,4,309.48,5
ITEM-ORD010169-2,ORD010169,PROD00422,1,59.92,5
ITEM-ORD010169-3,ORD010169,PROD00382,5,224.56,20
ITEM-ORD010169-4,ORD010169,PROD00152,4,127.02,10
ITEM-ORD010170-1,ORD010170,PROD00307,2,454.85,0
ITEM-ORD010170-2,ORD010170,PROD00187,3,343.65,20
ITEM-ORD010171-1,ORD010171,PROD00243,1,336.21,0
ITEM-ORD010171-2,ORD010171,PROD00480,5,84.93,0
ITEM-ORD010171-3,ORD010171,PROD00073,4,496.11,0
ITEM-ORD010172-1,ORD010172,PROD00095,5,131.72,5
ITEM-ORD010172-2,ORD010172,PROD00387,2,87.28,0
ITEM-ORD010172-3,ORD010172,PROD00099,3,255.01,0
ITEM-ORD010172-4,ORD010172,PROD00274,2,106.79,5
ITEM-ORD010173-1,ORD010173,PROD00132,1,190.78,0
ITEM-ORD010174-1,ORD010174,PROD00349,1,469.54,0
ITEM-ORD010175-1,ORD010175,PROD00135,3,141.76,15
ITEM-ORD010175-2,ORD010175,PROD00195,4,245.89,20
ITEM-ORD010175-3,ORD010175,PROD00003,3,149.8,20
ITEM-ORD010175-4,ORD010175,PROD00367,5,489.05,10
ITEM-ORD010176-1,ORD010176,PROD00480,5,52.45,0
ITEM-ORD010176-2,ORD010176,PROD00430,3,111.61,5
ITEM-ORD010176-3,ORD010176,PROD00314,1,141.61,0
ITEM-ORD010176-4,ORD010176,PROD00276,5,445.65,5
ITEM-ORD010177-1,ORD010177,PROD00205,3,340.05,0
ITEM-ORD010177-2,ORD010177,PROD00279,5,48.15,0
ITEM-ORD010177-3,ORD010177,PROD00318,4,343.46,0
ITEM-ORD010177-4,ORD010177,PROD00465,1,231.13,15
ITEM-ORD010178-1,ORD010178,PROD00058,4,402.17,0
ITEM-ORD010179-1,ORD010179,PROD00196,5,33.37,0
ITEM-ORD010180-1,ORD010180,PROD00357,1,82.2,5
ITEM-ORD010181-1,ORD010181,PROD00265,2,446.34,20
ITEM-ORD010181-2,ORD010181,PROD00311,3,147.53,0
ITEM-ORD010182-1,ORD010182,PROD00168,2,439.61,15
ITEM-ORD010182-2,ORD010182,PROD00454,2,296.82,10
ITEM-ORD010182-3,ORD010182,PROD00055,1,492.35,5
ITEM-ORD010183-1,ORD010183,PROD00016,5,184.17,10
ITEM-ORD010183-2,ORD010183,PROD00065,3,120.74,0
ITEM-ORD010184-1,ORD010184,PROD00177,5,299.56,10
ITEM-ORD010184-2,ORD010184,PROD00267,4,101.86,0
ITEM-ORD010185-1,ORD010185,PROD00007,2,59.98,10
ITEM-ORD010186-1,ORD010186,PROD00347,4,290.53,0
ITEM-ORD010186-2,ORD010186,PROD00269,4,285.54,0
ITEM-ORD010187-1,ORD010187,PROD00075,2,76.79,5
ITEM-ORD010187-2,ORD010187,PROD00059,2,437.72,0
ITEM-ORD010187-3,ORD010187,PROD00434,5,114.91,15
ITEM-ORD010187-4,ORD010187,PROD00108,4,145.1,0
ITEM-ORD010188-1,ORD010188,PROD00433,4,171.26,0
ITEM-ORD010188-2,ORD010188,PROD00398,4,138.02,0
ITEM-ORD010189-1,ORD010189,PROD00133,2,496.65,0
ITEM-ORD010189-2,ORD010189,PROD00412,1,163.29,5
ITEM-ORD010189-3,ORD010189,PROD00288,5,404.14,0
ITEM-ORD010189-4,ORD010189,PROD00162,1,491.4,0
ITEM-ORD010190-1,ORD010190,PROD00283,4,259.23,15
ITEM-ORD010191-1,ORD010191,PROD00139,4,346.69,20
ITEM-ORD010192-1,ORD010192,PROD00466,3,15.44,0
ITEM-ORD010193-1,ORD010193,PROD00380,5,444.68,0
ITEM-ORD010193-2,ORD010193,PROD00132,4,70.54,20
ITEM-ORD010193-3,ORD010193,PROD00170,2,338.05,0
ITEM-ORD010193-4,ORD010193,PROD00268,1,309.19,0
ITEM-ORD010194-1,ORD010194,PROD00164,2,488.62,5
ITEM-ORD010194-2,ORD010194,PROD00184,5,57.96,5
ITEM-ORD010194-3,ORD010194,PROD00385,3,299.17,0
ITEM-ORD010194-4,ORD010194,PROD00492,2,285.52,10
ITEM-ORD010195-1,ORD010195,PROD00028,3,311.41,5
ITEM-ORD010196-1,ORD010196,PROD00351,1,200.42,10
ITEM-ORD010196-2,ORD010196,PROD00053,5,94.03,0
ITEM-ORD010196-3,ORD010196,PROD00125,1,452.77,0
ITEM-ORD010197-1,ORD010197,PROD00231,4,292.68,5
ITEM-ORD010197-2,ORD010197,PROD00487,5,486.66,10
ITEM-ORD010197-3,ORD010197,PROD00255,2,208.55,0
ITEM-ORD010198-1,ORD010198,PROD00285,3,349.66,0
ITEM-ORD010198-2,ORD010198,PROD00196,4,136.79,10
ITEM-ORD010198-3,ORD010198,PROD00087,2,436.36,0
ITEM-ORD010198-4,ORD010198,PROD00451,2,341.34,15
ITEM-ORD010199-1,ORD010199,PROD00017,5,387.27,0
ITEM-ORD010199-2,ORD010199,PROD00031,4,474.43,0
ITEM-ORD010199-3,ORD010199,PROD00326,5,231.9,15
ITEM-ORD010200-1,ORD010200,PROD00054,1,261.69,5
ITEM-ORD010200-2,ORD010200,PROD00181,3,132.28,10
ITEM-ORD010200-3,ORD010200,PROD00267,5,48.04,20
ITEM-ORD010201-1,ORD010201,PROD00160,1,248.83,15
ITEM-ORD010201-2,ORD010201,PROD00038,4,245.4,0
ITEM-ORD010202-1,ORD010202,PROD00231,3,410.14,15
ITEM-ORD010202-2,ORD010202,PROD00490,1,284.95,0
ITEM-ORD010202-3,ORD010202,PROD00273,3,418.3,20
ITEM-ORD010202-4,ORD010202,PROD00405,4,283.03,0
ITEM-ORD010203-1,ORD010203,PROD00433,5,335.55,10
ITEM-ORD010203-2,ORD010203,PROD00335,4,11.83,15
ITEM-ORD010203-3,ORD010203,PROD00007,5,490.02,0
ITEM-ORD010203-4,ORD010203,PROD00006,1,216.21,15
ITEM-ORD010204-1,ORD010204,PROD00275,2,433.35,0
ITEM-ORD010204-2,ORD010204,PROD00428,3,58.15,0
ITEM-ORD010205-1,ORD010205,PROD00329,3,208.24,20
ITEM-ORD010205-2,ORD010205,PROD00478,3,84.32,15
ITEM-ORD010206-1,ORD010206,PROD00351,4,213.05,15
ITEM-ORD010206-2,ORD010206,PROD00462,5,241.01,0
ITEM-ORD010206-3,ORD010206,PROD00379,2,470.87,5
ITEM-ORD010207-1,ORD010207,PROD00344,4,45.06,0
ITEM-ORD010207-2,ORD010207,PROD00140,5,148.93,5
ITEM-ORD010207-3,ORD010207,PROD00120,2,492.91,20
ITEM-ORD010208-1,ORD010208,PROD00494,1,423.88,15
ITEM-ORD010209-1,ORD010209,PROD00110,3,21.31,0
ITEM-ORD010210-1,ORD010210,PROD00466,4,459.26,0
ITEM-ORD010210-2,ORD010210,PROD00473,1,111.36,15
ITEM-ORD010210-3,ORD010210,PROD00196,2,409.52,0
ITEM-ORD010211-1,ORD010211,PROD00388,3,230.69,5
ITEM-ORD010212-1,ORD010212,PROD00387,4,448.48,5
ITEM-ORD010212-2,ORD010212,PROD00179,3,99.81,0
ITEM-ORD010212-3,ORD010212,PROD00229,1,487.18,10
ITEM-ORD010213-1,ORD010213,PROD00216,1,284.61,5
ITEM-ORD010213-2,ORD010213,PROD00258,4,194.16,0
ITEM-ORD010213-3,ORD010213,PROD00087,3,351.58,15
ITEM-ORD010214-1,ORD010214,PROD00445,4,102.99,15
ITEM-ORD010214-2,ORD010214,PROD00261,2,273.01,0
ITEM-ORD010214-3,ORD010214,PROD00161,3,178.23,0
ITEM-ORD010215-1,ORD010215,PROD00072,5,153.56,5
ITEM-ORD010215-2,ORD010215,PROD00109,2,100.73,0
ITEM-ORD010216-1,ORD010216,PROD00494,4,432.17,0
ITEM-ORD010216-2,ORD010216,PROD00175,2,77.19,0
ITEM-ORD010216-3,ORD010216,PROD00127,4,219.14,15
ITEM-ORD010216-4,ORD010216,PROD00315,1,84.17,0
ITEM-ORD010217-1,ORD010217,PROD00442,2,386.91,0
ITEM-ORD010218-1,ORD010218,PROD00229,5,444.76,0
ITEM-ORD010218-2,ORD010218,PROD00056,2,251.7,10
ITEM-ORD010219-1,ORD010219,PROD00140,3,340.62,15
ITEM-ORD010219-2,ORD010219,PROD00107,3,191.66,10
ITEM-ORD010220-1,ORD010220,PROD00425,1,419.43,5
ITEM-ORD010220-2,ORD010220,PROD00270,2,314.78,0
ITEM-ORD010220-3,ORD010220,PROD00398,2,50.87,5
ITEM-ORD010220-4,ORD010220,PROD00403,5,403.43,0
ITEM-ORD010221-1,ORD010221,PROD00321,5,159.19,10
ITEM-ORD010221-2,ORD010221,PROD00306,4,20.25,0
ITEM-ORD010222-1,ORD010222,PROD00343,5,315.74,0
ITEM-ORD010222-2,ORD010222,PROD00386,5,212.55,0
ITEM-ORD010223-1,ORD010223,PROD00415,4,497.93,10
ITEM-ORD010223-2,ORD010223,PROD00023,5,306.16,0
ITEM-ORD010223-3,ORD010223,PROD00115,3,77.22,0
ITEM-ORD010223-4,ORD010223,PROD00126,5,259.07,0
ITEM-ORD010224-1,ORD010224,PROD00005,3,315.17,20
ITEM-ORD010224-2,ORD010224,PROD00253,5,358.19,0
ITEM-ORD010224-3,ORD010224,PROD00208,5,71.51,20
ITEM-ORD010224-4,ORD010224,PROD00449,4,104.76,0
ITEM-ORD010225-1,ORD010225,PROD00011,5,233.42,0
ITEM-ORD010225-2,ORD010225,PROD00186,5,234.81,10
